rainfall,river_level,humidity,temperature,soil_moisture,elevation,drainage,urbanization,flood
323.92,9.43,92.31,37.38,25.9,986.87,0.51,0.45,1
276.59,6.27,66.78,11.41,72.64,206.55,0.85,0.95,1
313.81,7.96,65.25,31.96,59.45,43.31,0.35,0.09,1
187.15,8.59,89.19,44.78,26.02,96.51,0.44,0.4,1
113.47,1.11,58.16,21.7,82.65,548.55,0.06,0.78,0
208.97,0.74,77.92,38.17,48.46,873.02,0.63,0.86,0
297.65,0.63,40.14,13.72,22.31,539.42,0.89,0.31,0
319.0,7.67,46.55,26.13,38.03,863.32,0.29,0.57,1
277.87,2.27,75.26,29.96,55.54,702.81,0.17,0.98,0
225.02,2.17,76.26,35.65,73.57,561.97,0.09,0.47,0
106.92,8.07,37.42,37.57,38.51,470.33,0.57,0.37,0
344.99,0.61,48.61,37.95,40.88,536.32,0.57,0.4,0
44.17,6.73,88.1,35.51,53.73,670.57,0.67,0.81,0
43.64,8.13,70.06,19.3,36.55,347.29,0.08,0.81,0
308.38,4.15,65.03,39.1,37.53,677.56,0.92,0.37,0
321.5,8.1,79.21,22.68,29.8,370.16,0.51,0.47,1
233.04,3.16,30.21,38.69,98.86,280.33,0.1,0.52,0
257.07,0.87,51.38,37.56,65.07,169.54,0.62,0.69,0
78.05,4.09,41.75,25.77,42.99,948.21,0.55,0.35,0
317.81,7.16,71.47,25.9,48.84,300.74,0.74,0.81,1
331.01,6.61,33.36,18.74,80.7,608.74,0.65,0.94,1
238.03,3.79,61.99,28.85,24.21,396.56,0.08,0.51,0
351.99,3.28,31.73,11.45,21.5,569.3,0.31,0.86,0
319.32,1.15,93.98,38.94,74.63,764.24,0.02,0.78,1
78.4,7.42,85.76,18.55,45.01,241.94,0.6,0.55,0
205.95,5.92,59.83,28.57,53.43,966.43,0.28,0.51,0
347.71,6.85,93.16,44.86,83.1,182.87,0.9,0.08,1
5.75,1.93,93.86,33.02,46.07,911.05,0.42,0.06,0
303.55,4.13,92.5,20.61,75.99,257.27,0.75,0.66,1
152.3,6.16,51.17,32.69,74.4,13.98,0.44,0.62,0
254.82,9.51,44.61,40.24,30.64,409.83,0.89,0.63,1
346.17,0.94,97.01,26.14,12.97,19.76,0.83,0.28,0
171.21,7.6,98.5,38.12,30.6,576.91,0.58,0.14,0
123.46,9.97,96.5,35.49,76.42,616.11,0.99,0.57,0
278.57,9.15,53.7,27.28,67.78,326.07,0.06,0.95,1
382.99,1.1,47.02,27.9,74.44,905.65,0.44,0.36,0
305.61,4.13,77.21,39.42,96.23,158.64,0.33,0.61,1
9.92,9.11,96.78,42.18,73.66,964.79,0.48,0.71,0
114.09,5.04,94.85,42.95,21.13,946.79,0.45,0.84,0
214.91,5.68,44.11,32.1,93.92,879.2,0.88,0.23,0
143.06,6.41,88.0,27.88,79.83,702.71,0.69,0.84,0
35.88,0.23,70.99,19.96,62.99,877.25,0.07,0.07,0
101.89,0.61,90.2,10.95,20.55,388.34,0.1,0.71,0
305.65,8.83,53.31,24.55,16.9,414.32,0.03,0.98,1
348.58,3.78,98.64,16.48,73.65,621.99,0.85,0.47,1
41.99,4.81,96.75,15.53,58.51,327.09,0.95,0.64,0
213.75,8.67,34.23,22.05,21.59,593.32,0.06,0.81,1
276.01,8.02,85.84,12.58,55.04,984.09,0.37,0.66,1
166.04,3.79,63.92,25.35,69.42,2.69,0.9,0.3,0
355.17,9.1,59.64,36.21,44.26,896.18,0.09,0.36,1
115.42,9.63,98.54,21.08,79.06,138.82,0.96,0.98,1
307.41,4.12,96.09,37.59,61.32,898.91,0.41,0.43,1
314.46,8.16,33.56,26.36,25.73,805.78,0.12,0.82,1
4.72,1.14,47.06,30.66,73.81,424.03,0.67,0.29,0
226.24,8.75,63.68,17.38,31.14,94.95,0.24,0.88,1
29.06,3.56,82.66,40.19,14.88,538.66,0.01,0.69,0
188.91,3.06,94.28,27.64,77.52,992.23,0.38,0.68,0
282.16,2.9,46.17,15.32,20.74,196.79,0.04,0.79,0
317.7,1.28,69.91,32.36,68.46,271.33,0.25,0.45,0
93.24,1.98,69.2,43.76,32.67,160.33,0.47,0.07,0
318.57,5.96,93.7,34.91,38.21,640.48,0.79,0.48,1
329.26,9.14,52.54,42.88,98.34,380.06,0.67,0.43,1
179.07,9.91,58.71,26.97,23.23,209.28,0.73,0.4,0
327.63,5.62,48.37,21.44,63.35,340.93,0.69,0.84,1
238.44,8.36,31.74,39.48,30.88,422.27,0.58,0.64,0
162.03,4.34,95.09,43.96,91.09,70.43,0.84,0.61,0
252.62,8.19,36.34,11.43,40.29,177.54,0.55,0.24,1
286.62,9.2,42.58,21.63,75.0,375.34,0.56,0.89,1
127.3,0.76,89.16,12.7,15.01,825.3,0.35,0.31,0
37.54,5.15,95.28,15.98,47.37,614.78,0.2,0.76,0
204.37,2.29,49.21,40.63,93.25,386.57,0.05,0.15,0
13.29,9.13,68.28,14.96,38.51,380.05,0.68,0.68,0
30.53,1.93,65.4,23.09,41.91,401.19,0.29,0.04,0
119.44,5.15,94.13,40.94,57.57,799.93,0.6,0.08,0
186.74,0.06,83.7,41.14,47.74,927.05,0.25,0.7,0
294.89,9.85,96.53,24.96,92.68,441.1,0.03,0.08,1
85.95,3.14,40.31,10.29,47.91,361.03,0.39,0.11,0
161.95,6.46,42.77,33.95,39.88,547.82,0.36,0.54,0
70.73,1.01,42.02,27.92,96.01,529.63,0.21,0.32,0
100.55,1.02,47.14,13.31,92.66,576.03,0.18,0.88,0
184.49,2.32,43.5,15.21,90.85,802.36,0.35,0.09,0
376.34,2.63,45.68,28.98,36.2,221.56,0.03,0.04,1
129.63,0.45,61.41,20.28,81.33,436.23,0.09,0.11,0
87.96,5.64,34.72,43.49,97.31,978.39,0.82,0.69,0
189.32,5.09,63.11,12.99,50.69,609.6,0.6,0.49,0
315.53,0.86,87.79,34.62,58.44,201.13,0.24,0.21,0
169.37,3.46,75.94,42.28,81.84,771.05,0.07,0.36,0
52.4,1.39,78.85,15.39,21.61,840.07,0.62,0.1,0
195.97,9.51,31.93,13.06,25.49,45.87,0.34,0.73,1
341.23,6.91,61.7,32.76,34.38,547.44,0.6,0.25,1
281.75,1.15,69.44,30.02,59.56,362.48,0.03,0.14,0
129.64,3.97,47.79,35.96,44.77,632.32,0.4,0.9,0
364.51,8.78,30.76,27.88,64.94,947.49,0.8,0.07,1
199.8,1.79,95.36,10.11,79.51,702.98,0.91,0.41,0
61.0,5.37,42.35,36.88,39.58,345.66,0.51,0.32,0
76.22,1.29,52.13,19.3,72.29,153.84,0.06,0.26,0
209.45,2.96,98.49,34.91,24.08,774.13,0.27,0.81,0
123.09,9.97,64.97,40.65,52.15,447.94,0.77,0.8,0
360.96,8.53,96.36,38.91,17.92,642.92,0.03,1.0,1
309.59,7.73,75.11,40.25,69.77,222.01,0.86,0.04,1
109.99,5.29,54.03,44.2,51.25,172.1,0.05,0.92,0
397.68,6.59,53.4,44.08,95.23,317.37,0.37,0.64,1
386.99,2.37,43.28,23.16,14.36,991.49,0.79,0.47,0
292.29,8.74,79.13,35.49,66.72,962.45,0.74,0.98,1
94.02,2.91,31.88,33.22,77.63,758.83,0.35,0.89,0
277.02,0.95,39.57,10.37,80.08,511.05,0.87,0.98,0
87.48,7.12,90.57,21.52,15.85,770.1,0.64,0.28,0
260.07,8.2,54.73,35.36,43.32,838.42,0.15,0.88,1
365.4,4.35,77.59,39.79,96.54,991.99,0.19,0.76,1
397.15,5.51,61.18,15.97,16.69,196.43,0.19,0.49,1
74.6,7.82,51.07,29.16,10.84,24.83,0.27,0.22,0
115.53,3.93,95.1,38.71,55.0,725.2,0.8,0.84,0
200.1,4.94,63.89,19.66,31.81,262.38,0.45,0.68,0
106.24,9.2,85.49,19.22,31.57,823.78,0.99,0.91,0
58.3,5.53,40.53,33.75,61.41,307.34,0.56,0.56,0
298.85,9.61,54.45,23.55,43.16,551.29,0.43,0.88,1
252.55,9.39,77.51,30.23,95.9,965.21,0.94,0.0,1
320.24,6.81,87.18,13.26,47.97,219.77,0.77,0.65,1
157.71,2.13,37.57,16.43,86.6,744.46,0.8,0.28,0
305.03,3.87,50.12,21.28,87.49,882.38,0.38,0.66,1
133.58,6.98,30.79,33.25,54.47,647.09,0.28,0.73,0
31.8,9.03,81.12,30.36,20.07,753.35,0.46,0.23,0
282.65,8.36,87.73,38.19,79.11,309.27,0.62,0.07,1
222.7,6.88,41.61,21.21,34.96,637.13,0.22,0.93,0
147.26,8.78,54.6,31.66,17.41,512.24,0.31,0.6,0
136.4,0.12,39.84,35.57,39.63,740.28,0.74,0.66,0
224.86,4.39,56.32,12.99,44.2,315.52,0.01,0.9,0
208.8,1.13,71.69,39.6,49.71,605.19,0.12,0.37,0
111.48,7.55,32.09,20.58,55.4,976.17,0.94,0.96,0
17.55,6.64,90.54,15.43,83.71,728.44,0.14,0.25,0
6.23,7.96,84.42,18.31,21.82,842.69,0.27,0.6,0
391.16,2.96,52.47,15.75,81.08,370.61,0.08,0.41,1
333.98,2.98,73.13,35.89,22.57,601.27,0.8,0.73,0
373.38,8.4,79.12,11.21,28.59,95.03,0.06,0.14,1
165.7,2.3,90.34,22.96,63.98,765.19,0.48,0.74,0
389.82,9.4,51.42,31.98,91.74,508.75,0.95,0.46,1
385.09,3.71,76.08,39.9,38.98,363.53,0.76,0.58,1
144.17,1.97,73.4,15.71,61.2,985.96,0.53,0.77,0
377.96,6.64,73.52,11.43,35.24,988.66,0.25,0.73,1
367.75,5.8,35.68,39.28,62.67,195.16,0.52,0.37,1
359.61,0.5,56.98,29.07,71.05,1.47,0.32,0.86,1
159.38,1.41,49.49,14.41,20.86,483.63,0.23,0.88,0
112.63,3.85,81.28,19.17,74.19,690.93,0.56,0.83,0
123.4,3.63,60.99,12.33,94.97,302.41,0.8,0.23,0
290.29,7.46,49.36,44.67,76.74,371.48,0.72,0.11,1
21.01,8.28,99.65,14.52,55.87,644.63,0.15,0.11,0
41.08,0.51,36.17,43.43,55.89,929.38,0.91,0.69,0
116.77,6.55,30.02,32.49,38.2,621.8,0.95,0.03,0
42.04,5.42,52.76,15.72,17.65,139.7,0.78,0.14,0
16.08,7.16,96.02,14.52,60.76,767.44,0.58,0.89,0
371.65,2.51,42.76,13.84,87.91,903.75,0.78,0.79,0
4.43,5.16,96.53,44.29,85.01,146.49,0.92,0.04,0
3.45,7.37,55.51,41.22,95.91,112.17,0.66,0.55,0
257.33,8.79,44.84,36.15,54.35,950.85,0.28,0.3,1
202.26,5.91,61.78,15.42,72.95,667.21,0.58,0.07,0
162.1,7.77,81.19,24.37,69.99,389.23,0.39,0.63,1
73.69,4.3,76.67,35.76,56.16,135.65,0.97,0.5,0
256.58,7.75,56.75,34.43,23.45,370.47,0.64,0.51,0
127.48,3.94,92.16,42.77,48.35,343.36,0.78,0.3,0
204.06,2.93,42.11,11.06,41.15,265.64,0.11,0.99,0
78.82,1.99,91.35,16.22,70.25,769.23,0.47,0.66,0
319.81,0.32,43.32,25.77,93.42,332.08,0.28,0.17,0
378.19,9.09,36.54,42.59,25.6,223.79,0.99,0.96,1
295.65,5.29,74.16,11.03,77.22,609.56,0.02,0.26,1
59.92,9.33,89.67,25.27,71.07,244.68,0.65,0.42,0
77.49,6.25,66.51,14.63,58.42,684.04,0.15,0.99,0
347.38,0.07,78.75,13.34,23.47,110.01,0.74,0.17,0
193.06,6.05,65.89,22.9,61.27,404.41,0.63,0.08,0
35.13,9.24,91.15,29.29,11.52,167.38,0.11,0.05,0
389.33,9.64,44.84,10.74,32.14,377.73,0.8,0.12,1
199.77,8.05,41.55,12.89,60.89,804.42,0.63,0.62,0
318.59,5.13,43.17,10.04,11.77,459.16,0.13,0.68,1
52.32,8.09,70.95,42.61,62.54,56.46,0.43,0.0,0
204.48,1.97,74.44,39.03,18.16,374.0,0.19,0.59,0
330.32,9.83,36.31,32.72,20.58,836.8,0.77,0.14,1
108.63,9.95,72.41,18.07,17.44,344.31,0.81,0.19,0
393.79,8.55,37.98,30.72,44.27,607.93,0.35,0.36,1
121.61,5.94,35.28,42.55,59.51,948.95,0.55,0.91,0
197.53,2.36,38.67,34.72,26.55,222.75,0.9,0.27,0
259.04,6.98,61.56,30.09,96.39,53.75,0.27,0.71,1
277.3,9.68,49.54,33.54,65.35,803.33,0.43,0.73,1
282.12,4.75,91.89,36.46,86.96,259.06,0.32,0.22,1
33.2,6.36,96.73,27.27,91.45,983.09,0.1,0.83,0
341.84,7.7,62.05,28.01,68.96,819.99,0.73,0.54,1
181.57,9.52,83.7,21.91,14.28,625.99,0.08,0.17,1
83.55,8.7,65.92,36.15,30.75,421.25,0.32,0.62,0
196.15,5.5,44.73,15.15,29.39,328.18,0.01,0.07,0
134.64,3.49,40.93,41.61,81.12,867.08,0.84,0.94,0
135.35,7.07,76.36,12.78,13.16,697.05,0.54,0.98,0
16.8,4.84,84.81,26.88,21.25,508.11,0.1,0.73,0
231.63,5.58,65.34,10.29,56.53,558.6,0.05,0.92,1
88.28,5.47,74.13,13.51,76.98,221.28,0.89,0.23,0
8.76,3.95,43.38,27.26,60.7,400.59,0.07,0.17,0
232.7,0.02,39.26,35.37,15.43,470.23,0.25,0.29,0
116.85,8.15,72.39,31.25,67.48,113.03,0.16,0.08,0
305.17,4.43,81.2,32.31,75.67,504.69,0.82,0.27,0
342.87,0.02,64.57,30.13,17.3,604.55,0.25,0.17,0
132.14,6.92,76.22,12.1,53.71,210.43,0.67,0.98,0
316.0,8.53,70.43,29.84,57.66,34.04,0.32,0.05,1
118.92,9.04,45.35,13.44,90.87,626.3,0.43,0.03,0
138.08,1.05,78.02,12.0,38.21,945.01,0.2,0.76,0
384.09,6.82,41.74,18.61,43.32,210.39,0.77,0.35,1
212.98,6.07,38.78,29.24,44.55,825.39,0.18,0.57,0
107.56,5.16,89.93,23.95,55.65,294.49,0.41,0.65,0
213.19,2.54,60.81,17.8,65.66,551.48,0.57,0.65,0
33.51,4.26,97.97,43.4,93.96,142.12,0.18,0.13,0
206.12,0.8,87.8,39.22,11.77,120.31,0.53,0.82,0
383.85,1.45,83.22,41.31,20.06,279.07,0.93,0.98,0
83.75,0.33,96.23,37.25,15.1,355.16,0.74,0.84,0
110.12,8.23,90.61,15.11,49.85,711.21,0.45,0.62,0
368.39,1.25,65.81,19.6,93.55,8.02,0.96,0.14,0
212.9,1.29,41.84,10.91,64.48,266.01,0.04,0.51,0
362.92,1.26,98.96,26.38,72.22,473.84,0.3,0.41,1
288.94,7.11,97.94,17.08,42.11,824.92,0.08,0.17,1
186.16,0.83,91.38,34.09,11.22,332.48,0.1,0.92,0
309.32,7.47,62.78,41.99,23.65,68.79,0.12,0.76,1
304.87,5.88,95.09,19.76,84.54,87.24,0.88,0.4,1
219.03,6.26,88.81,16.53,52.53,659.42,0.86,0.73,0
340.52,9.77,64.9,26.54,33.93,628.84,0.8,0.28,1
270.83,8.83,93.88,39.83,17.23,318.04,0.76,0.19,1
167.12,6.79,64.09,44.96,82.8,104.64,0.72,0.41,0
101.01,1.03,90.33,15.1,76.24,180.26,0.15,0.56,0
167.32,2.23,50.77,27.43,88.13,645.22,0.48,0.56,0
399.12,8.46,98.14,24.88,99.07,461.28,0.73,0.74,1
9.3,9.63,94.85,21.57,75.62,367.57,0.99,0.37,0
245.83,1.2,48.27,15.31,94.25,230.94,0.14,0.55,0
23.9,4.38,65.19,44.75,99.44,248.75,0.33,0.23,0
110.94,1.8,38.35,41.55,24.03,557.08,0.92,0.49,0
234.33,9.01,45.3,21.47,92.78,634.91,0.99,0.05,1
230.72,7.08,47.01,37.19,35.34,356.8,0.37,0.51,0
242.53,3.02,46.71,35.79,13.93,883.05,0.1,0.26,0
5.6,2.82,35.16,25.88,12.08,108.55,0.07,0.76,0
327.26,5.85,69.65,35.6,14.87,249.79,0.93,0.39,0
369.41,4.31,30.97,38.56,60.0,867.25,0.23,0.28,1
281.02,3.82,88.84,40.04,61.3,250.37,0.36,0.14,1
398.67,3.29,63.87,15.13,58.4,331.41,0.72,0.33,1
112.39,2.81,71.82,27.85,99.16,585.3,0.69,0.22,0
294.03,9.25,91.06,19.84,46.85,59.3,0.86,0.91,1
326.05,3.62,41.47,34.5,46.95,101.84,0.93,0.14,0
120.08,1.11,91.6,10.76,24.48,394.89,0.71,0.95,0
391.53,9.86,73.38,12.78,78.48,450.62,0.99,0.01,1
172.93,2.29,50.78,27.85,19.61,654.88,0.87,0.79,0
34.92,1.22,81.27,40.76,17.76,313.0,0.53,0.4,0
360.81,5.23,46.24,34.11,91.15,1.91,0.98,0.61,1
206.97,3.19,89.54,18.3,52.77,47.21,0.41,0.8,0
233.89,1.5,65.4,38.52,75.67,341.55,0.14,0.47,0
346.99,5.44,63.0,42.6,26.28,265.96,0.44,0.6,1
198.76,7.1,86.82,27.21,40.32,336.36,0.13,0.94,1
36.14,8.23,88.4,40.8,47.39,266.75,0.61,0.7,0
227.52,9.22,89.82,23.23,92.81,778.51,0.69,0.29,1
392.83,8.16,96.5,11.48,72.7,866.71,0.37,0.78,1
389.45,8.13,48.94,31.28,34.8,632.07,0.7,0.76,1
284.19,1.13,30.72,10.24,65.39,534.24,0.46,0.64,0
150.37,6.83,54.58,31.61,37.67,97.14,0.49,0.59,0
348.01,8.25,56.77,43.9,43.66,958.43,0.86,0.61,1
28.47,5.3,83.64,35.1,27.16,267.82,0.74,0.71,0
309.96,1.85,85.27,21.52,35.18,985.62,0.05,0.35,0
117.84,6.28,64.61,27.33,15.4,948.43,0.53,0.49,0
292.48,4.15,32.09,25.87,78.48,583.86,0.87,0.36,0
334.18,8.97,63.33,29.62,86.55,362.51,0.69,0.1,1
351.84,6.29,41.64,44.16,14.42,520.41,0.55,0.67,1
292.76,7.55,60.92,36.65,89.49,37.8,0.31,0.81,1
18.52,5.26,32.36,44.44,61.53,645.44,0.66,0.48,0
76.33,0.17,40.54,34.37,42.65,532.86,0.59,0.89,0
351.68,1.43,30.74,11.62,96.66,778.86,0.59,0.67,0
268.01,3.9,71.83,36.05,83.26,489.0,0.28,0.82,1
138.01,7.15,43.08,17.4,87.4,8.52,0.99,0.7,0
100.17,7.76,61.04,30.47,48.43,687.67,0.22,0.93,0
345.99,1.3,79.17,22.63,88.26,78.97,0.8,0.63,1
376.73,5.24,87.02,29.02,74.0,559.77,0.14,0.27,1
319.94,7.32,86.63,42.32,63.07,84.23,0.18,0.89,1
193.5,2.98,44.28,11.17,27.74,339.48,0.69,0.29,0
1.7,6.58,94.98,16.7,55.57,930.68,0.25,0.75,0
345.38,4.2,50.74,40.13,13.51,309.6,0.47,0.79,1
231.89,3.99,45.74,34.19,71.26,840.21,0.05,0.6,0
192.33,0.51,38.66,10.66,55.26,879.23,0.66,0.51,0
212.43,1.6,78.58,35.34,37.96,31.24,0.42,0.34,0
350.14,9.03,35.13,12.81,21.22,120.86,0.51,0.14,1
373.98,9.64,38.39,15.08,43.79,70.27,0.13,0.83,1
309.39,5.44,88.27,10.74,78.76,600.04,0.61,0.96,1
370.28,5.22,78.38,26.58,65.88,30.56,0.2,0.41,1
11.64,4.59,61.42,23.76,34.0,965.53,0.06,0.18,0
155.15,3.48,86.41,16.15,10.43,271.65,0.51,0.28,0
256.32,0.8,81.06,11.96,57.36,148.79,0.22,0.5,0
305.61,1.93,62.86,14.39,19.35,511.39,0.63,0.65,0
221.95,6.93,92.32,34.6,38.19,240.89,0.97,0.62,0
191.53,9.39,77.97,19.06,73.66,405.22,0.84,0.54,1
219.15,0.53,49.68,12.48,97.12,595.99,0.83,0.33,0
385.85,8.49,71.06,32.57,31.37,63.94,0.88,0.26,1
257.86,2.75,99.07,32.0,86.78,963.2,0.56,0.77,0
353.81,0.82,58.67,29.42,53.91,766.68,0.28,0.87,0
31.29,0.97,38.46,34.71,62.54,313.67,0.61,0.77,0
214.12,8.47,37.56,14.73,35.9,393.05,0.66,0.95,0
222.27,4.5,67.71,28.81,66.17,499.46,0.79,0.49,0
8.76,5.62,46.64,15.83,99.78,180.2,0.15,0.64,0
386.87,1.38,90.3,22.26,23.52,269.21,0.83,0.3,0
48.84,7.1,98.03,29.82,21.26,862.88,0.33,1.0,0
175.66,6.0,66.04,11.49,37.56,594.13,0.45,0.5,0
52.18,2.17,30.89,26.78,91.21,830.48,0.58,0.96,0
181.55,8.33,61.67,39.19,57.64,264.24,0.28,0.47,1
288.17,9.9,58.47,26.32,96.01,677.12,0.12,0.28,1
281.18,6.74,79.88,42.99,65.55,789.1,0.19,0.73,1
234.05,7.49,84.55,28.68,84.14,41.08,0.35,0.92,1
171.17,1.15,88.18,33.04,28.91,532.57,0.33,0.52,0
265.74,7.93,32.48,32.08,89.71,847.91,0.6,0.78,1
105.29,6.75,73.36,44.23,42.43,885.63,0.49,0.13,0
163.56,3.96,34.1,24.55,71.64,749.66,0.44,0.13,0
373.05,4.77,70.61,13.29,34.25,159.86,0.65,0.52,1
389.58,8.25,92.65,13.27,71.6,428.67,0.29,0.39,1
358.13,9.86,32.79,13.8,28.38,887.23,0.49,0.17,1
156.28,1.38,40.28,25.99,14.92,295.76,0.23,0.76,0
322.35,6.86,92.76,34.29,22.65,828.0,0.9,0.37,1
270.46,5.12,34.32,35.08,51.34,623.63,0.69,0.37,0
234.06,6.03,63.36,22.12,78.27,535.83,0.42,0.3,1
185.7,5.46,97.8,21.29,43.24,91.52,0.53,0.56,0
261.38,2.3,87.61,19.81,28.27,346.3,0.21,0.88,0
296.23,1.69,50.51,40.43,16.94,714.77,0.06,0.72,0
138.76,7.17,81.54,36.08,35.31,171.0,0.95,0.25,0
110.38,2.46,51.43,24.48,91.91,508.23,0.73,0.6,0
84.94,3.18,73.07,24.43,74.51,357.31,0.76,0.97,0
90.4,4.04,38.57,27.25,61.83,622.62,0.81,0.26,0
191.43,8.48,57.66,31.91,69.81,467.44,0.0,0.45,1
390.4,2.66,36.74,10.09,27.12,367.84,0.51,0.38,0
77.77,0.31,35.56,36.92,74.68,476.52,0.56,0.99,0
60.23,9.03,60.48,34.49,19.87,940.59,0.22,0.14,0
82.04,6.04,36.73,40.53,12.16,921.27,0.16,0.98,0
28.33,3.54,45.15,43.26,29.61,431.82,0.04,0.54,0
368.72,1.91,59.42,27.43,84.55,481.77,0.3,0.05,1
296.27,0.48,42.49,31.81,92.5,682.53,0.82,0.08,0
257.46,9.9,98.5,25.96,94.61,865.31,0.54,0.26,1
240.08,1.33,74.31,25.66,66.57,836.51,0.71,0.68,0
188.25,2.63,56.24,38.39,80.1,96.36,0.3,0.37,0
123.57,5.17,82.19,10.86,44.14,993.38,0.94,0.3,0
98.21,2.39,57.63,24.86,35.62,112.76,0.81,0.91,0
112.35,6.12,54.73,40.69,51.72,354.61,0.25,0.82,0
169.73,6.84,86.22,33.97,38.26,5.4,0.34,0.59,0
71.02,2.02,99.25,35.77,38.8,419.56,0.76,0.12,0
91.02,6.29,94.7,24.57,98.04,225.69,0.72,0.63,0
237.73,9.1,53.98,18.36,83.43,192.78,0.33,0.04,1
298.42,8.61,62.55,22.47,38.72,860.71,0.79,0.7,1
306.54,7.33,42.73,40.38,92.15,940.63,0.01,0.47,1
308.38,0.68,81.64,31.42,90.98,93.94,0.11,0.11,1
214.02,6.94,97.41,37.69,64.52,717.14,0.06,0.65,1
200.56,4.92,49.58,22.84,64.9,890.65,0.38,0.71,0
219.53,9.77,82.27,39.43,62.52,885.36,0.67,0.55,1
209.68,1.81,83.27,21.11,39.91,791.68,0.91,0.63,0
172.58,2.37,33.1,43.16,84.9,207.52,0.59,0.59,0
129.43,9.22,89.03,12.53,88.3,718.48,0.18,0.97,1
329.6,4.94,74.96,40.78,37.9,142.9,0.71,0.15,1
104.29,0.91,34.34,19.56,21.8,659.25,0.09,0.65,0
35.12,7.47,54.25,17.76,62.27,523.07,0.04,0.77,0
139.21,6.26,97.31,32.53,35.9,204.19,0.17,0.86,0
320.7,1.88,76.58,27.49,37.83,891.81,0.15,0.6,0
35.64,6.98,51.74,36.72,60.49,52.76,0.56,0.27,0
162.92,2.02,62.27,12.71,69.65,432.23,0.76,1.0,0
284.8,7.38,72.4,35.72,24.62,271.1,0.43,0.52,1
146.72,3.77,60.87,24.62,64.5,453.48,0.32,0.67,0
326.01,2.42,32.24,13.79,70.86,69.21,0.23,0.04,0
16.09,7.43,68.63,30.56,63.93,112.42,0.86,0.25,0
102.27,2.2,82.96,32.41,96.29,251.02,0.66,0.07,0
134.91,3.87,43.53,22.65,37.75,384.29,0.2,0.02,0
78.08,5.09,53.54,20.98,47.7,833.77,0.87,0.07,0
37.26,1.72,72.47,32.68,74.19,4.97,0.75,0.07,0
191.54,9.59,51.41,13.93,96.39,867.68,0.84,0.35,1
60.69,5.56,77.16,16.93,59.83,444.44,0.35,0.62,0
397.15,3.54,42.64,26.39,49.65,971.04,0.67,0.55,0
392.65,1.68,74.68,40.41,76.96,452.83,0.2,0.71,1
59.36,3.16,60.24,28.43,50.65,863.23,0.06,0.31,0
321.48,7.76,54.95,43.69,15.76,69.32,0.95,0.54,1
288.61,4.4,45.31,38.05,90.58,339.11,0.19,0.31,1
39.9,1.34,73.16,28.27,63.86,522.22,0.22,0.84,0
54.75,2.56,65.76,16.88,36.38,738.43,0.14,0.68,0
362.83,1.21,98.63,43.33,31.46,157.11,0.34,0.67,1
373.65,8.01,62.85,15.33,82.44,284.77,0.55,0.99,1
107.64,2.58,34.22,21.87,27.81,831.21,0.87,0.63,0
215.54,0.56,53.64,37.87,57.57,45.42,0.47,0.18,0
131.64,1.53,70.2,39.69,37.57,229.8,0.95,0.7,0
207.6,1.62,43.94,39.25,81.39,140.35,0.09,0.21,0
266.33,5.18,90.8,37.14,29.43,152.08,0.05,0.51,1
284.94,9.84,82.78,23.13,45.61,286.63,0.99,0.05,1
205.8,4.58,60.88,32.79,95.26,223.46,0.79,0.55,0
121.06,6.34,34.3,11.9,83.95,167.6,0.26,0.62,0
3.68,8.49,33.71,36.21,30.61,664.43,0.79,0.62,0
396.02,7.19,55.83,22.88,44.36,225.52,0.35,0.72,1
314.08,6.42,46.5,43.19,95.39,555.85,0.54,0.45,1
51.39,9.73,30.27,17.15,26.98,376.68,0.78,0.42,0
137.92,5.64,71.49,10.96,44.46,639.09,0.01,0.22,0
40.53,4.57,53.15,40.78,18.91,320.56,0.33,0.87,0
173.72,9.61,42.43,43.23,46.71,131.98,0.16,0.79,1
381.19,5.28,59.26,35.72,52.73,193.37,0.23,0.08,1
43.62,6.0,79.03,34.66,78.31,959.41,0.89,1.0,0
72.39,8.48,99.61,37.88,16.43,206.27,0.52,0.94,0
207.54,5.14,66.8,38.99,54.95,470.19,0.07,0.03,0
232.54,0.45,70.99,43.29,68.76,756.28,0.01,0.93,0
250.89,9.94,55.49,26.85,17.78,603.79,0.43,0.88,1
221.52,5.63,78.69,41.56,99.49,69.27,0.54,0.15,1
10.69,0.92,93.22,18.24,95.11,431.99,0.79,0.95,0
16.24,5.42,95.31,18.04,54.06,595.35,0.78,0.45,0
273.87,6.4,73.19,36.03,16.34,346.67,0.52,0.62,1
75.97,3.24,49.93,28.1,56.14,521.07,0.54,0.47,0
91.25,1.85,63.33,40.7,30.71,537.46,0.47,0.87,0
383.86,1.9,82.83,36.55,23.23,215.74,0.98,0.61,0
370.47,1.09,70.06,24.75,80.23,859.7,0.5,0.71,1
74.57,1.13,90.3,18.34,42.77,428.47,0.5,0.45,0
69.98,3.77,72.48,26.29,25.09,561.85,0.15,0.77,0
205.38,3.97,77.94,32.64,70.55,580.93,0.02,0.07,0
296.68,8.98,45.77,28.35,11.25,179.47,0.96,0.56,1
358.39,6.32,50.29,36.2,27.93,169.69,0.45,0.83,1
317.69,3.41,70.31,34.58,81.53,748.98,0.05,0.2,1
319.88,1.59,35.06,15.3,28.73,607.71,0.67,0.85,0
